"YTS ID","IMDb ID","Movie Title","Year","Language","Rating","Quality","YTS URL","IMDb URL","Torrent URL"
"64842","tt26936666","Vettaiyan","2024","ta","7.1","2160p","https://yts.mx/movies/vettaiyan-2024","https://www.imdb.com/title/tt26936666","https://yts.mx/torrent/download/EC45C775EA98FCAE982A1EC7EFBF2ACBA35323BF"
"64836","tt18559464","My Old Ass","2024","en","6.9","2160p","https://yts.mx/movies/my-old-ass-2024","https://www.imdb.com/title/tt18559464","https://yts.mx/torrent/download/F502DE87B44F6FB1527663DED7491C2F240422F4"
"64819","tt20502488","Meet Me Next Christmas","2024","en","5.6","2160p","https://yts.mx/movies/meet-me-next-christmas-2024","https://www.imdb.com/title/tt20502488","https://yts.mx/torrent/download/9BB86CEA6AB946CAC62077DE7D8E4E5FC6677A64"
"64790","tt21097228","A Different Man","2024","en","7","2160p","https://yts.mx/movies/a-different-man-2024","https://www.imdb.com/title/tt21097228","https://yts.mx/torrent/download/B31E1CA2AD023BEDD1E82E6635CD1D738ECC3D1A"
"64762","tt26446278","The Count of Monte-Cristo","2024","fr","7.7","2160p","https://yts.mx/movies/the-count-of-monte-cristo-2024","https://www.imdb.com/title/tt26446278","https://yts.mx/torrent/download/F847DE7F10602467F104FC3502C669861FB56771"
"64749","tt32992689","Operation Hope: The Children Lost in the Amazon","2024","es","6.5","2160p","https://yts.mx/movies/operation-hope-the-children-lost-in-the-amazon-2024","https://www.imdb.com/title/tt32992689","https://yts.mx/torrent/download/600B1CEA6ABF7ECEF48FD235DBD1DBCE9EBF20D6"
"64746","tt27589902","A Legend","2024","zh","4.7","2160p","https://yts.mx/movies/a-legend-2024","https://www.imdb.com/title/tt27589902","https://yts.mx/torrent/download/5917CF27FEE3EEEDD260F9CD77214DDB7CA13319"
"64739","tt18556278","Endurance","2024","en","7.5","2160p","https://yts.mx/movies/endurance-2024","https://www.imdb.com/title/tt18556278","https://yts.mx/torrent/download/12F99CB9EE30A10A2F4CE08369CEF00A8DCE02AA"
"64728","tt32631962","Lakatabu","2024","en","7.7","2160p","https://yts.mx/movies/lakatabu-2024","https://www.imdb.com/title/tt32631962","https://yts.mx/torrent/download/AD9D53D48DC0645135615E3FAE900DE4F49B1330"
"64717","tt26420234","Music by John Williams","2024","en","8.2","2160p","https://yts.mx/movies/music-by-john-williams-2024","https://www.imdb.com/title/tt26420234","https://yts.mx/torrent/download/6C8D85020EDBA9973A88BE3807899EE44BDAD597"
"64715","tt10831486","Levels","2024","en","5","2160p","https://yts.mx/movies/levels-2024","https://www.imdb.com/title/tt10831486","https://yts.mx/torrent/download/CFA94B0A46EAF1C8231D5BCF0561974040BC9397"
"64714","tt11950888","Cellar Door","2024","en","5.2","2160p","https://yts.mx/movies/cellar-door-2024","https://www.imdb.com/title/tt11950888","https://yts.mx/torrent/download/6329DA21ADF4B4686E618E29C22D5B20D410C597"
"64710","tt11651640","The Sudbury Devil","2023","en","5.6","2160p","https://yts.mx/movies/the-sudbury-devil-2023","https://www.imdb.com/title/tt11651640","https://yts.mx/torrent/download/B6DBCD3B1723E6B90131AAF57BC4944A7B6D99CB"
"64709","tt10071550","Amityville: Where the Echo Lives","2024","en","1.5","2160p","https://yts.mx/movies/amityville-where-the-echo-lives-2024","https://www.imdb.com/title/tt10071550","https://yts.mx/torrent/download/BD77C1C25FCA2429C5CB4F1A71F07A9B5048BC4E"
"64695","tt33990511","Megan Thee Stallion: In Her Words","2024","en","7.4","2160p","https://yts.mx/movies/megan-thee-stallion-in-her-words-2024","https://www.imdb.com/title/tt33990511","https://yts.mx/torrent/download/8CD1CAE76CC1752271D4012366FFDE39C21DBF98"
"64688","tt27599851","Apocalypse Z: The Beginning of the End","2024","es","6.1","2160p","https://yts.mx/movies/apocalypse-z-the-beginning-of-the-end-2024","https://www.imdb.com/title/tt27599851","https://yts.mx/torrent/download/CDAB6C9937E546AE0C36AAEA9062D9673A2137E9"
"64687","tt26997551","Nokturno","2024","tl","3.6","2160p","https://yts.mx/movies/nokturno-2024","https://www.imdb.com/title/tt26997551","https://yts.mx/torrent/download/7E91AD6A5855CF4FF60751F1BB7213AC958A59D6"
"64683","tt16227044","Martha","2024","en","7.2","2160p","https://yts.mx/movies/martha-2024","https://www.imdb.com/title/tt16227044","https://yts.mx/torrent/download/50587F435612F2914102A72D0C76AFAFBF8C20A7"
"64682","tt14857528","Time Cut","2024","en","5","2160p","https://yts.mx/movies/time-cut-2024","https://www.imdb.com/title/tt14857528","https://yts.mx/torrent/download/49B931E454CB96261F41A60910CEF39C208C7AF7"
"64670","tt11315808","Joker: Folie à Deux","2024","en","5.2","2160p","https://yts.mx/movies/joker-folie-a-deux-2024","https://www.imdb.com/title/tt11315808","https://yts.mx/torrent/download/184BDC333BF4C05EB912569C88F0A9DD8D866967"
"64669","tt31064841","Piece by Piece","2024","en","6.9","2160p","https://yts.mx/movies/piece-by-piece-2024","https://www.imdb.com/title/tt31064841","https://yts.mx/torrent/download/C39156B31C4DDF1A6B2D4B09260C3E5D7C77E119"
"64664","tt12276028","Krazy House","2024","nl","4.9","2160p","https://yts.mx/movies/krazy-house-2024","https://www.imdb.com/title/tt12276028","https://yts.mx/torrent/download/D777576775FC6693E46DFE0456E50244657EAAE1"
"64651","tt20754470","The Critic","2023","en","6","2160p","https://yts.mx/movies/the-critic-2023","https://www.imdb.com/title/tt20754470","https://yts.mx/torrent/download/223E725D0F622A03665A5E0D2B328FE7E6E48DE0"
"64624","tt28075881","Do Patti","2024","hi","6.5","2160p","https://yts.mx/movies/do-patti-2024","https://www.imdb.com/title/tt28075881","https://yts.mx/torrent/download/E37F6D09C625F68949FFDBACD058DE2882B9F8C9"
"64608","tt33540966","Hijack '93","2024","en","3.7","2160p","https://yts.mx/movies/hijack-93-2024","https://www.imdb.com/title/tt33540966","https://yts.mx/torrent/download/8A142ECEBE42485C2778D6CCC410CB40B7F2980F"
"64607","tt24807110","Don't Move","2024","en","5.8","2160p","https://yts.mx/movies/dont-move-2024","https://www.imdb.com/title/tt24807110","https://yts.mx/torrent/download/75DD9779545573E73A7DD86F924CA384AFBB49FB"
"64602","tt32203531","Frankie Freako","2024","en","5.6","2160p","https://yts.mx/movies/frankie-freako-2024","https://www.imdb.com/title/tt32203531","https://yts.mx/torrent/download/6727034B55EC664DE9D49EF46D267D6708C84ECF"
"64603","tt32368703","Road Diary: Bruce Springsteen and the E Street Band","2024","en","7.7","2160p","https://yts.mx/movies/road-diary-bruce-springsteen-and-the-e-street-band-2024","https://www.imdb.com/title/tt32368703","https://yts.mx/torrent/download/8C80A659676241B888A0F5DA7B7A1CC2F0AA1079"
"64590","tt20048582","Canary Black","2024","en","5.3","2160p","https://yts.mx/movies/canary-black-2024","https://www.imdb.com/title/tt20048582","https://yts.mx/torrent/download/814BC1EEFC11C1A78EFDCC27D164EAC1D6184311"
"64565","tt8864596","Transformers One","2024","en","7.6","2160p","https://yts.mx/movies/transformers-one-2024","https://www.imdb.com/title/tt8864596","https://yts.mx/torrent/download/B54382B5E13407CB10F637E29DE6EA280D3485FC"
"64553","tt33406376","The Devil's Climb","2024","en","7.2","2160p","https://yts.mx/movies/the-devils-climb-2024","https://www.imdb.com/title/tt33406376","https://yts.mx/torrent/download/4FA758A6364BA4DC6909DFA47EC1A38DDB779535"
"64552","tt32743167","Carved","2024","en","4.4","2160p","https://yts.mx/movies/carved-2024","https://www.imdb.com/title/tt32743167","https://yts.mx/torrent/download/F8117210B5A34EC499978301819F7F7FBECF6AFB"
"64534","tt29266121","The Missile","2024","fi","6.7","2160p","https://yts.mx/movies/the-missile-2024","https://www.imdb.com/title/tt29266121","https://yts.mx/torrent/download/357B4646C10175DC9B1CD9849D1E876B90D43625"
"64531","tt33653255","Lego Marvel Avengers: Mission Demolition","2024","en","6.3","2160p","https://yts.mx/movies/lego-marvel-avengers-mission-demolition-2024","https://www.imdb.com/title/tt33653255","https://yts.mx/torrent/download/3B5B9C573BC71221E6A5F336D4D32CFEB2A20A36"
"64520","tt22306090","Rippy","2024","en","4","2160p","https://yts.mx/movies/rippy-2024","https://www.imdb.com/title/tt22306090","https://yts.mx/torrent/download/DD2BA75E9720B1177A8A23F6C43F71082C9C11D0"
"64518","tt28821588","The Soul Eater","2024","fr","5.8","2160p","https://yts.mx/movies/the-soul-eater-2024","https://www.imdb.com/title/tt28821588","https://yts.mx/torrent/download/8277CE4B2DC33070015A15602BF34F956CEFC293"
"64513","tt7737800","Woman of the Hour","2023","en","6.6","2160p","https://yts.mx/movies/woman-of-the-hour-2023","https://www.imdb.com/title/tt7737800","https://yts.mx/torrent/download/FE5A027CFA4A3D7CD6CD4641DD5D3FB8B1B7914F"
"64510","tt21201300","Bagman","2024","en","4.7","2160p","https://yts.mx/movies/bagman-2024","https://www.imdb.com/title/tt21201300","https://yts.mx/torrent/download/CBC242EA47DE86CF891006C7ED25FC7510903B8B"
"64511","tt28497675","The Park Maniac","2024","pt","4.9","2160p","https://yts.mx/movies/the-park-maniac-2024","https://www.imdb.com/title/tt28497675","https://yts.mx/torrent/download/35AC8D21D647690494D4122ED1952BAB4D2DAC93"
"64508","tt33053849","Fanatical: The Catfishing of Tegan and Sara","2024","en","6.4","2160p","https://yts.mx/movies/fanatical-the-catfishing-of-tegan-and-sara-2024","https://www.imdb.com/title/tt33053849","https://yts.mx/torrent/download/A3E41D82CCA8C3E88CD2A22CDD18875155D6BCAC"
"64509","tt5112584","Lee","2023","en","6.9","2160p","https://yts.mx/movies/lee-2023","https://www.imdb.com/title/tt5112584","https://yts.mx/torrent/download/9CBCF327D43C0905426E5C9DE62563482DCA6EEF"
"64495","tt9860566","Brothers","2024","en","5.4","2160p","https://yts.mx/movies/brothers-2024","https://www.imdb.com/title/tt9860566","https://yts.mx/torrent/download/A46157EF97F37430141C2BE2C75302B00383A8BA"
"64491","tt33095096","Love Stuck","2024","th","5.6","2160p","https://yts.mx/movies/love-stuck-2024","https://www.imdb.com/title/tt33095096","https://yts.mx/torrent/download/B2A7EE5F93BF95F7264BEE72232CBA93A1FC6E49"
"64472","tt29703523","Caligula: The Ultimate Cut","2023","en","6.4","2160p","https://yts.mx/movies/caligula-the-ultimate-cut-2023","https://www.imdb.com/title/tt29703523","https://yts.mx/torrent/download/3A01E54EB79DFB18C924E74FDE6CA877E78338A8"
"64470","tt29623480","The Wild Robot","2024","en","8.2","2160p","https://yts.mx/movies/the-wild-robot-2024","https://www.imdb.com/title/tt29623480","https://yts.mx/torrent/download/5257078DB2BC46D33E827A4E2C2DCBBEEC75E1A7"
"64469","tt1723808","Reagan","2024","en","6.2","2160p","https://yts.mx/movies/reagan-2024","https://www.imdb.com/title/tt1723808","https://yts.mx/torrent/download/91C1496D34E807783548C8F739843FF12BE57B1A"
"64468","tt1659324","Depravity","2024","en","4.3","2160p","https://yts.mx/movies/depravity-2024","https://www.imdb.com/title/tt1659324","https://yts.mx/torrent/download/143D046D3D78F00F222DB10BCE81F8B3ACE77353"
"64463","tt18412256","Alien: Romulus","2024","en","7.1","2160p","https://yts.mx/movies/alien-romulus-2024","https://www.imdb.com/title/tt18412256","https://yts.mx/torrent/download/EB1E75537535DC38DFD0BB2A76F2A60603490A51"
"64449","tt23472210","Bookworm","2024","en","6.1","2160p","https://yts.mx/movies/bookworm-2024","https://www.imdb.com/title/tt23472210","https://yts.mx/torrent/download/D41A5DF5C01E2B000C0EADB3809E2620170813A7"
"64424","tt17526714","The Substance","2024","en","7.4","2160p","https://yts.mx/movies/the-substance-2024","https://www.imdb.com/title/tt17526714","https://yts.mx/torrent/download/B305EA5CDDD7B60AD6BDC689FEE8AE2AF7AB5B3B"
"64420","tt14972766","Dominique","2024","en","5.1","2160p","https://yts.mx/movies/dominique-2024","https://www.imdb.com/title/tt14972766","https://yts.mx/torrent/download/6361A77F335CDA993A4BDBBA064EFD32BFEFA490"
"64408","tt20194882","Lonely Planet","2024","en","5.7","2160p","https://yts.mx/movies/lonely-planet-2024","https://www.imdb.com/title/tt20194882","https://yts.mx/torrent/download/5C8301D80199350AF0CB3A4649B38D8211029E71"
"64407","tt27987046","Uprising","2024","ko","6.6","2160p","https://yts.mx/movies/uprising-2024","https://www.imdb.com/title/tt27987046","https://yts.mx/torrent/download/7E80F626A84FA2777EFC0E5EF47F0C59EEC11A32"
"64403","tt14415204","Never Let Go","2024","en","5.4","2160p","https://yts.mx/movies/never-let-go-2024","https://www.imdb.com/title/tt14415204","https://yts.mx/torrent/download/D7C0F31839BAA7396EEFBD27C11CB8558D8AACBD"
"64404","tt32916093","Mr. Crocket","2024","en","5.4","2160p","https://yts.mx/movies/mr-crocket-2024","https://www.imdb.com/title/tt32916093","https://yts.mx/torrent/download/A93249C1F135422EFA1534F24698B1F2C2C7DA49"
"64402","tt22874848","The Silent Hour","2024","en","6","2160p","https://yts.mx/movies/the-silent-hour-2024","https://www.imdb.com/title/tt22874848","https://yts.mx/torrent/download/52523A6F8CD465C1FB9A88203D9C84C463E4BA27"
"64400","tt14093994","The Last of the Sea Women","2024","en","7","2160p","https://yts.mx/movies/the-last-of-the-sea-women-2024","https://www.imdb.com/title/tt14093994","https://yts.mx/torrent/download/38B1528FA5C23BB321F6B8DF5BD0FE6B91969F4A"
"64395","tt29892095","Girl Haunts Boy","2024","en","6.3","2160p","https://yts.mx/movies/girl-haunts-boy-2024","https://www.imdb.com/title/tt29892095","https://yts.mx/torrent/download/5B3138499C7C4CC59A8B669C0C19C2DC7853C166"
"64386","tt15552142","Caddo Lake","2024","en","6.9","2160p","https://yts.mx/movies/caddo-lake-2024","https://www.imdb.com/title/tt15552142","https://yts.mx/torrent/download/BA03DD8543AA3D86BB9F9ED8C68E7DBE200B1898"
"64357","tt26757462","Hellboy: The Crooked Man","2024","en","4.5","2160p","https://yts.mx/movies/hellboy-the-crooked-man-2024","https://www.imdb.com/title/tt26757462","https://yts.mx/torrent/download/6B7849F3888C99EAF002E36BDB612947ED2CFC35"
"64356","tt2049403","Beetlejuice Beetlejuice","2024","en","6.7","2160p","https://yts.mx/movies/beetlejuice-beetlejuice-2024","https://www.imdb.com/title/tt2049403","https://yts.mx/torrent/download/A46B2021C6CDA17927C1F0193ECBE01031519E3B"
"64309","tt22029194","Spin the Bottle","2024","en","3.5","2160p","https://yts.mx/movies/spin-the-bottle-2024","https://www.imdb.com/title/tt22029194","https://yts.mx/torrent/download/C3D5018F38940B2F4B04A47BA6276A306E848DEC"
"64307","tt12736014","CTRL","2024","hi","6.2","2160p","https://yts.mx/movies/ctrl-2024","https://www.imdb.com/title/tt12736014","https://yts.mx/torrent/download/42B6885DDF708C772B82BFB2F1E2C67166314BF3"
"64305","tt27729779","The Platform 2","2024","es","5","2160p","https://yts.mx/movies/the-platform-2-2024","https://www.imdb.com/title/tt27729779","https://yts.mx/torrent/download/E26B7AB23AE59A251DFB5FCDBC2A9DD440464F29"
"64303","tt32356994","God's Not Dead: In God We Trust","2024","en","3.1","2160p","https://yts.mx/movies/gods-not-dead-in-god-we-trust-2024","https://www.imdb.com/title/tt32356994","https://yts.mx/torrent/download/3EDB61F137E761492D300DB69B999C93629EDFBC"
"64301","tt27725206","Little Bites","2024","en","4.5","2160p","https://yts.mx/movies/little-bites-2024","https://www.imdb.com/title/tt27725206","https://yts.mx/torrent/download/3B2912E6199F20E58860067A1AA5645E9F169634"
"64300","tt22889928","The Radleys","2024","en","5.1","2160p","https://yts.mx/movies/the-radleys-2024","https://www.imdb.com/title/tt22889928","https://yts.mx/torrent/download/2981F67BFADDDB09166C7F672D46EC1C5835346C"
"64299","tt0327785","The Killer's Game","2024","en","5.7","2160p","https://yts.mx/movies/the-killers-game-2024","https://www.imdb.com/title/tt0327785","https://yts.mx/torrent/download/C5967B1C7435F5BDD504D34DCFB40DF1A4110CD6"
"64292","tt21830836","House of Spoils","2024","en","5","2160p","https://yts.mx/movies/house-of-spoils-2024","https://www.imdb.com/title/tt21830836","https://yts.mx/torrent/download/E7270488573E707BF1CD930A314681ACED3B38DC"
"64291","tt10245072","Salem's Lot","2024","en","5.6","2160p","https://yts.mx/movies/salems-lot-2024","https://www.imdb.com/title/tt10245072","https://yts.mx/torrent/download/56F2B313F69963E6DC02A4FBB5381025ECC15DF7"
"64290","tt12573480","Hold Your Breath","2024","en","5.3","2160p","https://yts.mx/movies/hold-your-breath-2024","https://www.imdb.com/title/tt12573480","https://yts.mx/torrent/download/2EC18189326F62BE1CC53104F1322F13B83C261E"
"64270","tt28658276","The 4:30 Movie","2024","en","6","2160p","https://yts.mx/movies/the-430-movie-2024","https://www.imdb.com/title/tt28658276","https://yts.mx/torrent/download/53A0B90E681FA838DAD066362F557651F0B5B89D"
"64261","tt27759716","Cassino in Ischia","2024","en","4.4","2160p","https://yts.mx/movies/cassino-in-ischia-2024","https://www.imdb.com/title/tt27759716","https://yts.mx/torrent/download/3B409C10CA62CF944AF9E8ED934586BEFD8273A9"
"64260","tt22375054","Strange Darling","2023","en","7.1","2160p","https://yts.mx/movies/strange-darling-2023","https://www.imdb.com/title/tt22375054","https://yts.mx/torrent/download/C3A31A3FB3FA6AB430FCE440766F472851195609"
"64253","tt6263850","Deadpool & Wolverine","2024","en","7.6","2160p","https://yts.mx/movies/deadpool-wolverine-2024","https://www.imdb.com/title/tt6263850","https://yts.mx/torrent/download/E9C819DAB503E1394F26B0667500F927C54059E0"
"64238","tt21958136","The Wasp","2024","en","5.9","2160p","https://yts.mx/movies/the-wasp-2024","https://www.imdb.com/title/tt21958136","https://yts.mx/torrent/download/A1C02B84B1C721E705C0425B5C9B6FA2F2CECD4F"
"64221","tt31189863","Fly","2024","en","7.2","2160p","https://yts.mx/movies/fly-2024","https://www.imdb.com/title/tt31189863","https://yts.mx/torrent/download/6CC0456350B6FA0C732F55DDFD2C9F0FB8E49D7A"
"64216","tt6898324","City of Dreams","2023","en","6.9","2160p","https://yts.mx/movies/city-of-dreams-2023","https://www.imdb.com/title/tt6898324","https://yts.mx/torrent/download/38C37375E6E93E24853AF883DF2A49C87F529829"
"64207","tt31450182","Amber Alert","2024","en","5.9","2160p","https://yts.mx/movies/amber-alert-2024","https://www.imdb.com/title/tt31450182","https://yts.mx/torrent/download/77F13255ACE10A707FFB72CF5E75D8F871ADD3BB"
"64206","tt30321133","Will & Harper","2024","en","7.5","2160p","https://yts.mx/movies/will-harper-2024","https://www.imdb.com/title/tt30321133","https://yts.mx/torrent/download/65DC8D014E856E87C98BB9FC559CF60BF349E8AD"
